Date,Open,High,Low,Close,Adj Close,Volume
6/19/2020,56405.09766,57068.6875,56405.09766,56670.53125,56670.53125,1930364
6/22/2020,56405.09766,56803.25,56405.09766,56736.89063,56736.89063,2081240
6/23/2020,56736.89063,57732.27734,56604.17578,57068.6875,57068.6875,1442502
6/24/2020,57068.6875,57068.6875,55807.86719,56206.01953,56206.01953,1115388
6/25/2020,54878.84375,56006.94531,54878.84375,55542.42969,55542.42969,823777
6/26/2020,55807.86719,56206.01953,55077.91797,55276.99609,55276.99609,1553565
6/29/2020,55276.99609,55276.99609,53817.09766,54082.53516,54082.53516,1411082
6/30/2020,54746.125,54746.125,53087.15234,53286.22656,53286.22656,1469266
7/1/2020,53286.22656,54878.84375,53087.15234,54878.84375,54878.84375,720987
7/2/2020,55210.63672,55210.63672,53750.73828,54812.48438,54812.48438,1008213
7/3/2020,54746.125,55276.99609,54547.04688,55077.91797,55077.91797,558085
7/6/2020,55077.91797,55343.35547,54679.76563,55011.55859,55011.55859,1915084
7/7/2020,55741.50781,55874.22656,55276.99609,55343.35547,55343.35547,2059752
7/8/2020,55210.63672,55343.35547,54945.19922,55077.91797,55077.91797,881855
7/9/2020,55675.14844,55675.14844,55276.99609,55476.07422,55476.07422,1565982
7/10/2020,55343.35547,55476.07422,54480.6875,54878.84375,54878.84375,1580133
7/13/2020,55343.35547,55409.71484,54679.76563,55011.55859,55011.55859,594689
