Date,Open,High,Low,Close,Adj Close,Volume
2/14/2020,35348.51563,35701.29297,35277.95703,35277.95703,35277.95703,888712
2/17/2020,35419.07031,36336.29688,35348.51563,36336.29688,36336.29688,1224177
2/18/2020,36618.51953,37112.41406,36336.29688,36689.07813,36689.07813,1246429
2/19/2020,36689.07813,36759.63281,36124.62891,36195.18359,36195.18359,527595
2/20/2020,36618.51953,36689.07813,36124.62891,36195.18359,36195.18359,783505
2/21/2020,36195.18359,36195.18359,34396.00781,34925.17969,34925.17969,3711977
2/24/2020,34007.95313,34431.28906,32667.38867,32667.38867,32667.38867,1532414
2/25/2020,31750.16211,34431.28906,31750.16211,34431.28906,34431.28906,1245267
2/26/2020,33584.61719,34078.50781,33055.44531,33161.28125,33161.28125,887734
2/27/2020,33161.28125,33655.17188,32773.22266,33231.83594,33231.83594,1024265
2/28/2020,32455.72266,32737.94531,31785.44141,32102.94141,32102.94141,1378083
3/2/2020,32385.16602,32385.16602,31750.16211,31855.99609,31855.99609,805446
3/3/2020,33020.16797,33690.44922,32244.05469,33090.72656,33090.72656,1441267
3/4/2020,33161.28125,33161.28125,32385.16602,32561.55664,32561.55664,965687
3/5/2020,32843.78125,33337.67188,32808.5,32914.33594,32914.33594,1236763
3/6/2020,32102.94141,33267.11328,32102.94141,33055.44531,33055.44531,788012
3/9/2020,30832.93555,31538.49414,30762.37891,30762.37891,30762.37891,1337974
3/10/2020,29986.26563,31044.60352,29139.59375,29915.70898,29915.70898,1936364
3/11/2020,30691.82422,30691.82422,27834.30859,27834.30859,27834.30859,2157196
3/12/2020,25929.29883,26599.58008,25894.02148,25894.02148,25894.02148,2170108
3/13/2020,24094.8457,25894.02148,24094.8457,24694.57031,24694.57031,3302755
3/16/2020,24694.57031,25364.85156,22965.95117,23142.33984,23142.33984,3106173
3/17/2020,21590.11133,23918.45508,21590.11133,23847.90039,23847.90039,2514799
3/18/2020,23989.01172,25047.34961,23953.73438,24377.06836,24377.06836,2471754
3/19/2020,23953.73438,24130.12305,23107.0625,23565.67578,23565.67578,1284753
3/20/2020,23706.78906,24024.28906,23212.89648,23354.00781,23354.00781,1093203
3/23/2020,21872.33398,22507.33789,21731.22266,21731.22266,21731.22266,3867443
3/24/2020,21872.33398,22542.61523,21660.66602,22295.66992,22295.66992,1739073
3/25/2020,23565.67578,23600.95508,23142.33984,23424.56445,23424.56445,2284683
3/26/2020,23283.45313,24130.12305,22683.72656,23495.12109,23495.12109,1627899
3/27/2020,23354.00781,23812.62109,22860.11719,23283.45313,23283.45313,1599029
3/30/2020,21872.33398,22507.33789,21660.66602,21801.7793,21801.7793,1940913
3/31/2020,22577.89258,22683.72656,20813.99609,21766.5,21766.5,1443918
4/1/2020,21801.7793,23283.45313,21731.22266,22648.44922,22648.44922,1687965
4/3/2020,23001.22852,24200.67969,23001.22852,24200.67969,24200.67969,2790721
4/6/2020,25188.46289,25894.02148,24765.12695,25894.02148,25894.02148,2666877
4/7/2020,26458.46875,26599.58008,25400.13086,26105.68945,26105.68945,2541317
4/8/2020,25259.01758,26811.24805,24765.12695,26775.9707,26775.9707,2063837
4/9/2020,26775.9707,27234.58398,26564.30273,26599.58008,26599.58008,1911958
4/10/2020,26317.35742,26670.13672,25894.02148,26035.13281,26035.13281,1797977
4/13/2020,25894.02148,26599.58008,25823.46484,26211.52344,26211.52344,3664766
4/14/2020,26140.9668,26493.74609,25259.01758,25752.91016,25752.91016,1729634
4/15/2020,25894.02148,26599.58008,25894.02148,26317.35742,26317.35742,1569067
4/16/2020,26246.80078,26317.35742,25929.29883,26317.35742,26317.35742,1715334
4/17/2020,26705.41406,26952.35938,26246.80078,26387.91211,26387.91211,1632336
4/20/2020,26740.69336,26811.24805,26070.41211,26176.24609,26176.24609,1944314
4/21/2020,25400.13086,25964.57813,24482.90234,24482.90234,24482.90234,3173340
4/22/2020,23354.00781,26140.9668,23354.00781,25541.24219,25541.24219,2003800
4/23/2020,26105.68945,26246.80078,25470.68555,25541.24219,25541.24219,1119579
4/24/2020,25717.63086,25717.63086,24906.23828,25400.13086,25400.13086,840339
4/27/2020,25541.24219,25682.35352,24765.12695,24765.12695,24765.12695,1708828
4/28/2020,24765.12695,25259.01758,24341.79102,24800.4043,24800.4043,835492
4/29/2020,24694.57031,25329.57422,24694.57031,25117.90625,25117.90625,843996
5/4/2020,25117.90625,25682.35352,24765.12695,24906.23828,24906.23828,929233
5/5/2020,24906.23828,25259.01758,24835.68359,24906.23828,24906.23828,606114
5/6/2020,25012.07227,25400.13086,24906.23828,25400.13086,25400.13086,1047849
5/7/2020,25611.79883,26529.02539,25611.79883,26493.74609,26493.74609,3577941
5/8/2020,26775.9707,27728.47461,26493.74609,26811.24805,26811.24805,3633387
5/11/2020,27164.02734,27516.80859,26775.9707,27164.02734,27164.02734,1714568
5/12/2020,27022.91602,27269.86133,26775.9707,27199.30664,27199.30664,2332844
5/13/2020,27022.91602,28081.25586,26670.13672,27940.14258,27940.14258,3863459
5/14/2020,27516.80859,28575.14648,27516.80859,28010.69922,28010.69922,2827387
5/15/2020,28081.25586,28292.92188,27093.47266,27234.58398,27234.58398,2706760
5/18/2020,27128.75,27446.25195,26811.24805,27446.25195,27446.25195,2642400
5/19/2020,28151.81055,28151.81055,27446.25195,27587.36328,27587.36328,2389934
5/20/2020,27516.80859,27728.47461,27164.02734,27622.64063,27622.64063,1276533
5/21/2020,27869.58789,28328.20117,27834.30859,28010.69922,28010.69922,3507529
5/22/2020,28010.69922,28222.36719,27728.47461,27728.47461,27728.47461,1616915
5/25/2020,27728.47461,28081.25586,27516.80859,27975.42188,27975.42188,1259000
5/26/2020,28045.97656,29633.48438,28045.97656,29633.48438,29633.48438,4186919
5/27/2020,30162.6543,30162.6543,28081.25586,28081.25586,28081.25586,3250244
5/28/2020,28222.36719,28892.64844,28081.25586,28716.25781,28716.25781,2712585
5/29/2020,28504.58984,28575.14648,28081.25586,28292.92188,28292.92188,2366533
6/1/2020,28434.03516,29315.98438,28398.75586,29245.42773,29245.42773,1565184
6/2/2020,29280.70508,29562.92969,28575.14648,28610.42383,28610.42383,2121153
6/3/2020,28857.36914,29069.03711,28575.14648,28927.92578,28927.92578,1270098
6/4/2020,29069.03711,29845.15234,28998.48242,29492.37305,29492.37305,2853594
6/5/2020,29492.37305,29774.59766,29104.31641,29704.04102,29704.04102,1723681
6/8/2020,30127.37695,31044.60352,29986.26563,31044.60352,31044.60352,3526181
6/9/2020,31115.16016,31115.16016,30550.71289,30585.99023,30585.99023,1586811
6/10/2020,30409.59961,31115.16016,29986.26563,30691.82422,30691.82422,1838824
6/11/2020,30691.82422,30832.93555,28575.14648,28575.14648,28575.14648,3382664
6/12/2020,27869.58789,29986.26563,27869.58789,29986.26563,29986.26563,2712159
6/15/2020,29845.15234,29845.15234,28151.81055,28151.81055,28151.81055,2130904
6/16/2020,29280.70508,29351.26172,28575.14648,28716.25781,28716.25781,1358893
6/17/2020,28716.25781,28998.48242,28116.5332,28434.03516,28434.03516,1158739
6/18/2020,28434.03516,28645.70313,28222.36719,28575.14648,28575.14648,892128
6/19/2020,29069.03711,29245.42773,28716.25781,29245.42773,29245.42773,1021061
6/22/2020,29280.70508,29527.65039,28786.81445,29139.59375,29139.59375,882873
6/23/2020,28963.20313,29174.87109,28575.14648,28716.25781,28716.25781,1573362
6/24/2020,28716.25781,29069.03711,28363.47852,28434.03516,28434.03516,980908
6/25/2020,28222.36719,28398.75586,28081.25586,28222.36719,28222.36719,1122258
6/26/2020,28857.36914,28857.36914,28010.69922,28151.81055,28151.81055,1300216
6/29/2020,27728.47461,27869.58789,27093.47266,27164.02734,27164.02734,2061074
6/30/2020,27516.80859,27552.08594,26670.13672,26740.69336,26740.69336,1221810
